date,driver_number,meeting_key,session_key,x,y,z
2025-05-25 12:09:05.189000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:05.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:05.789000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:05.929000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:06.269000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:06.589000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:06.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:07.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:07.289000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:07.509000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:07.709000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:07.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:08.169000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:08.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:08.950000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:09.150000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:09.610000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:09.850000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:09.890000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:10.110000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:10.390000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:10.650000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:11.029000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:11.189000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:11.389000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:11.669000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:11.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:12.049000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:12.249000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:12.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:12.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:12.949000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:13.209000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:13.549000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:13.909000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:14.089000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:14.249000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:14.489000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:14.689000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:14.989000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:15.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:16.110000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:16.350000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:16.550000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:16.770000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:17.050000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:17.290000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:17.569000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:17.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:17.989000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:18.249000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:18.469000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:18.709000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:19.069000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:19.349000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:19.769000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:20.069000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:20.589000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:20.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:21.189000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:21.549000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:21.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:21.989000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:22.290000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:22.550000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:22.970000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:23.130000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:23.330000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:23.630000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:23.989000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:24.189000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:24.469000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:24.849000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:25.109000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:25.489000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:25.689000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:25.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:26.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:26.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:26.549000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:26.949000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:27.209000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:27.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:27.809000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:28.049000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:28.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:28.770000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:28.910000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:29.150000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:29.350000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:29.530000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:29.870000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:30.030000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:30.390000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:30.729000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:30.909000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:31.109000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:31.489000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:31.709000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:32.009000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:32.149000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:32.349000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:32.689000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:32.989000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:33.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:33.649000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:33.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:34.569000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:34.949000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:35.149000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:35.410000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:35.650000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:35.850000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:36.170000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:36.350000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:36.530000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:36.790000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:36.890000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:37.209000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:37.469000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:37.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:37.909000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:38.249000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:38.569000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:38.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:39.069000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:39.329000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:39.549000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:39.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:40.089000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:40.289000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:40.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:40.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:41.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:41.369000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:41.549000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:41.910000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:42.250000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:42.550000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:42.870000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:43.090000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:43.390000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:43.710000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:44.089000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:44.389000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:44.669000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:44.849000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:45.069000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:45.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:45.569000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:45.929000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:46.189000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:46.429000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:46.689000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:46.909000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:47.169000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:47.349000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:47.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:47.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:48.089000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:48.249000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:48.470000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:48.810000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:48.970000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:49.190000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:49.450000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:49.650000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:50.150000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:50.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:50.489000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:50.929000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:51.029000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:51.289000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:51.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:51.809000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:51.909000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:52.109000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:52.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:52.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:52.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:52.909000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:53.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:53.489000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:53.689000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:53.849000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:54.109000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:54.469000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:54.709000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:55.650000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:55.910000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:56.030000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:56.370000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:56.590000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:56.929000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:57.009000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:57.329000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:57.589000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:57.829000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:58.069000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:58.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:58.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:58.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:58.929000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:59.229000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:59.589000+00:00,44,1261,9979,0,0,0
2025-05-25 12:09:59.789000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:00.029000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:00.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:00.509000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:00.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:01.009000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:01.249000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:01.710000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:01.910000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:02.050000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:02.310000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:02.470000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:02.790000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:03.050000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:03.310000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:03.629000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:03.949000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:04.209000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:04.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:04.829000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:04.989000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:05.189000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:05.369000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:05.629000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:06.049000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:06.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:06.529000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:06.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:07.149000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:07.389000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:07.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:08.049000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:08.410000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:08.690000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:08.850000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:09.150000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:09.450000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:09.790000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:10.030000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:10.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:10.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:10.829000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:11.089000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:11.269000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:11.669000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:11.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:12.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:12.369000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:12.629000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:12.929000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:13.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:13.469000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:13.749000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:14.169000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:14.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:14.669000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:15.050000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:15.090000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:15.450000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:15.870000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:16.230000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:16.630000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:16.849000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:17.049000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:17.229000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:17.689000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:17.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:18.089000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:18.249000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:18.449000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:18.609000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:18.869000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:19.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:19.309000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:19.489000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:19.709000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:19.889000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:20.129000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:20.489000+00:00,44,1261,9979,0,0,0
2025-05-25 12:10:20.729000+00:00,44,1261,9979,0,0,0
